candidate_id,name,party,state,incumbent_challenge_full,candidate_election_year,receipts,disbursements,cash_on_hand_end_period,debts_owed_by_committee,percent_vote,win,num_terms
H0OK02186,"THOMPSON, CHARLES LEROY JR",REP,OK,Challenger,2010,112146.45,104769.67,7377.37,0.0,0.43476171322004503,0.0,0
H0OH16097,"RENACCI, JAMES B",REP,OH,Challenger,2010,2453260.01,2403263.49,49996.52,375221.97,0.520821125026688,1.0,4
H0OH16105,"SMITH, HERBERT DOYLE",REP,OH,Challenger,2010,47551.0,47547.0,47548.0,0.0,0.057029785059748477,0.0,0
H0OH17145,"GRAHAM, JAMES J",REP,OH,Challenger,2010,71053.27,71052.48,0.79,0.0,0.30079825453935155,0.0,0
H0OH17152,"CROW, ROBERT",DEM,OH,Challenger,2010,0.0,0.0,0.0,0.0,0.31887595723032436,0.0,0
H0OK05098,"THOMPSON, MICHAEL RAY",REP,OK,Open seat,2010,975982.65,974816.66,1165.99,5142.64,0.43476171322004503,0.0,0
H0OK05114,"LANKFORD, JAMES",REP,OK,Open seat,2010,1245943.97,1156646.91,89297.06,0.0,0.6252302072499429,1.0,2
H0OK05148,"COYLE, BILLY",DEM,OK,Open seat,2010,365801.35,358550.45,7250.9,30000.0,0.34536921945156135,0.0,0
H0OK05163,"WHITE, DAVE JOHN",IND,OK,Open seat,2010,32522.0,32253.0,268.0,24735.0,0.01384033890565942,0.0,0
H0OK05189,"DUFFE, CLARK",IND,OK,Open seat,2010,0.0,0.0,0.0,0.0,0.015560234392836306,0.0,0
H0OH18077,"GIBBS, ROBERT BRIAN MR.",REP,OH,Challenger,2010,1123243.79,1090872.45,32370.41,20000.0,0.5386165817656733,1.0,5
H0OH18127,"SUTTON, LINDSEY DEAN",CON,OH,Challenger,2010,0.0,0.0,0.0,0.0,0.5573219873060847,1.0,0
H0OK01139,"O'DELL, ANGELIA",IND,OK,Challenger,2010,0.0,0.0,0.0,0.0,0.2319576891616581,0.0,0
H0OR01095,"CORNILLES, ROBERT",REP,OR,Challenger,2010,1045911.93,1012868.46,33043.47,0.0,0.4194408502299349,0.0,1
H0OR01129,"ROBINSON, DAVID",DEM,OR,Challenger,2010,24624.91,23953.83,516.08,15862.98,0.4357528216552816,0.0,0
H0OR01137,"LAMUNYON, DON",CST,OR,Challenger,2010,0.0,0.0,0.0,0.0,0.013161084159243996,0.0,0
H0OR02093,"SEGERS, JOYCE B",DEM,OR,Challenger,2010,34447.83,34447.83,0.0,0.0,0.25865028652114236,0.0,1
H0OR03117,"LAWRENCE, JEFFREY T",LIB,OR,Challenger,2010,27125.0,23356.0,3768.0,10000.0,0.030384116141289767,0.0,0
H0OR05054,"BRUUN, LORENTZ 'SCOTT'",REP,OR,Challenger,2010,1153710.16,1153710.16,0.0,0.0,0.45956706964409144,0.0,0
H0PA02075,"HELLBERG, RICK",REP,PA,Challenger,2010,15434.37,15099.0,0.0,0.0,0.1070163697382112,0.0,0
H0OR04081,"ROBINSON, ARTHUR BROUHARD",REP,OR,Challenger,2010,1337594.28,1316028.48,21565.8,0.0,0.4357528216552816,0.0,5
H0PA06084,"TRIVEDI, MANAN",DEM,PA,Challenger,2010,1448023.84,1424502.26,23521.58,0.0,0.4289751262469959,0.0,2
H0PA07082,"MEEHAN, PATRICK L",REP,PA,Open seat,2010,3031824.84,2986713.16,44941.68,0.0,0.5494385023540246,1.0,4
H0PA07090,"CONNER, GAIL M",DEM,PA,Open seat,2010,51295.0,51245.0,47.0,0.0,0.26938720871561994,0.0,0
H0PA07116,"SCHNELLER, JAMES D",UNK,PA,Open seat,2010,8421.31,7644.84,776.47,0.0,0.010795425099762007,0.0,0
H0PA03271,"KELLY, GEORGE J JR",REP,PA,Challenger,2010,1335429.56,1306959.87,28469.69,382720.0,0.5572241613679026,1.0,5
H0PA03305,"MARIN, MEL M",DEM,PA,Challenger,2010,2885.0,2885.0,0.0,0.0,0.5517673177180773,1.0,1
H0PA04220,"ROTHFUS, KEITH J",REP,PA,Challenger,2010,1299175.2,1270777.98,28397.22,206655.48,0.49186449944277394,0.0,4
H0PA05060,"PIPE, MICHAEL",DEM,PA,Challenger,2010,26394.35,19737.18,6839.9,0.0,0.2823267497520376,0.0,0
H0PA05078,"ETZEL, VERNON L",LIB,PA,Challenger,2010,263.0,263.0,0.0,0.0,0.03077968002069947,0.0,0
H0PA11050,"KANJORSKI, PAUL E.",DEM,PA,Incumbent,2010,1877477.21,2083659.88,133840.8,0.0,0.45299442710536036,0.0,14
H0PA09021,"CONNERS, J THOMAS",DEM,PA,Challenger,2010,0.0,0.0,0.0,0.0,0.26938720871561994,0.0,0
H0PA10078,"MARINO, THOMAS ANTHONY",REP,PA,Challenger,2010,714385.38,705071.02,9184.36,8500.0,0.5517673177180773,1.0,5
H0PA17065,"ARGALL, DAVID G",REP,PA,Challenger,2010,374726.33,374726.33,0.0,0.0,0.44499405113215856,0.0,0
H0PA18055,"CONNOLLY, DANIEL C",DEM,PA,Challenger,2010,290928.57,249231.21,41697.36,50000.0,0.3267178493299951,0.0,0
H0PA19053,"PLATTS, TODD R",REP,PA,Incumbent,2010,218610.5,250797.07,18391.81,0.0,0.7191063563084316,1.0,6
H0PA19137,"SANDERS, RYAN SCOTT",DEM,PA,Challenger,2010,30148.0,28498.37,0.0,0.0,0.23306899493375582,0.0,0
H0PA11167,"KELLY, BRIAN",DEM,PA,Challenger,2010,0.0,0.0,0.0,0.0,0.5572241613679026,1.0,0
H0PA12090,"BURNS, TIMOTHY RAYMOND",REP,PA,Challenger,2010,2373253.47,2362147.29,11106.18,221000.0,0.49220951702244825,0.0,0
H0PA12132,"CRITZ, MARK",DEM,PA,Incumbent,2010,2477268.03,2468377.66,8890.37,43675.59,0.5077904829775517,1.0,1
H0PA13080,"ADCOCK, CARSON DEE",REP,PA,Challenger,2010,935167.57,932478.0,2689.57,526300.0,0.4365842892874602,0.0,1
H0PA19152,"MONIGHAN, JOSHUA A",UNK,PA,Challenger,2010,3662.3,3650.0,11.0,0.0,0.047824648757812636,0.0,0
H0RI01040,"RAPOSA, GREGORY",IND,RI,Open seat,2010,0.0,0.0,0.0,0.0,0.008295297673088163,0.0,3
H0RI01065,"LOUGHLIN, JOHN J II",REP,RI,Open seat,2010,812972.42,813017.42,0.0,8801.44,0.4448742024948077,0.0,1
H0RI01073,"CICILLINE, DAVID N",DEM,RI,Open seat,2010,2054788.24,2015847.44,37562.21,120000.0,0.5053602298307361,1.0,5
H0RI02139,"LANGEVIN, JAMES R",DEM,RI,Incumbent,2010,1095291.73,1113747.54,177927.09,2822.34,0.5979389706303315,1.0,10
H0PA14104,"HALUSZCZAK, MELISSA ANN",REP,PA,Challenger,2010,61136.9,57171.27,3965.63,0.0,0.28172085422888377,0.0,0
H0PA14112,"BORTZ, ED",GRE,PA,Challenger,2010,0.0,0.0,0.0,0.0,0.03042767791739449,0.0,0
H0PA15093,"TOWNE, JAKE",IND,PA,Challenger,2010,59228.76,58083.48,1144.46,0.0,0.07454485010853198,0.0,1
H0PA15101,"CALLAHAN, JOHN BURK",DEM,PA,Challenger,2010,1995389.06,1970811.23,24577.83,0.0,0.3899622582474529,0.0,0
H0SC01196,"DOBBS, ROBERT",DEM,SC,Open seat,2010,0.0,0.0,0.0,0.0,0.014416226277840775,0.0,0
H0SC04257,"GOWDY, TREY",REP,SC,Challenger,2010,942671.78,867204.51,75467.27,0.0,0.6345105562678128,1.0,4
H0SC01279,"SCOTT, TIMOTHY E",REP,SC,Open seat,2010,1213573.63,1136730.0,76843.63,0.0,0.65365112646826,1.0,2
H0SC04265,"EDWARDS, DAVID MICHAEL",CON,SC,Challenger,2010,10015.0,10003.0,10.0,0.0,0.0510012082753023,0.0,0
H0SC04273,"MAHLER, RICHARD",LIB,SC,Challenger,2010,0.0,0.0,0.0,0.0,0.013881330763058135,0.0,0
H0SC05031,"MULVANEY, JOHN MICHAEL 'MICK'",REP,SC,Challenger,2010,1647870.38,1510413.93,137456.45,210000.0,0.5512120760800049,1.0,4
H0SC06195,"PRATT, JAMES PHILIP",REP,SC,Challenger,2010,66703.09,52066.79,2206.6,0.0,0.4481045705825149,0.0,0
H0SC01329,"MCCULLOUGH, MILTON ELMER 'MAC' JR",CIT,SC,Open seat,2010,8714.0,5516.0,3197.0,2200.0,0.0043347097712830825,0.0,0
H0SC01337,"WOOD, JIMMY",OTH,SC,Open seat,2010,0.0,0.0,0.0,0.0,0.010650634373863368,0.0,0
H0SC01345,"GROCE, ROBERT E",UNK,SC,Open seat,2010,10129.35,9973.22,15.82,0.0,0.017749630929202592,0.0,0
H0SC01352,"BLANDFORD, KEITH",LIB,SC,Open seat,2010,0.0,0.0,0.0,0.0,0.011767474699929396,0.0,2
H0SC02046,"BEAMAN, MARC ALAN",CON,SC,Challenger,2010,76223.0,75142.0,1081.0,0.0,0.010998490403277982,0.0,0
H0SC06211,"MUHAMMAD, NAMMU",GRE,SC,Challenger,2010,0.0,0.0,0.0,0.0,0.006959266496317451,0.0,1
H0SD00054,"NOEM, KRISTI LYNN",REP,SD,Challenger,2010,2295248.96,2284547.93,10701.03,0.0,0.48118500059481695,0.0,4
H0SD00070,"MARKING, B THOMAS",IND,SD,Challenger,2010,7174.0,7754.0,25.0,0.0,0.05990119777350623,0.0,0
H0TN01027,"CLARK, MICHAEL EDWARD",DEM,TN,Challenger,2010,0.0,0.0,0.0,0.0,0.17116738191783704,0.0,0
H0SC02053,"MCCAIN, EDDIE",LIB,SC,Challenger,2010,0.0,0.0,0.0,0.0,0.016282078930342895,0.0,2
H0SC03077,"DUNCAN, JEFF",REP,SC,Open seat,2010,935503.18,903942.95,31560.23,0.0,0.6245918024026758,1.0,5
H0TN01035,"STECK, KERMIT E.",IND,TN,Challenger,2010,0.0,0.0,0.0,0.0,0.02043887724186881,0.0,0
H0TN02066,"ANDREW, D.H. (ANDY)",IND,TN,Challenger,2010,0.0,0.0,0.0,0.0,0.011494982120198408,0.0,0
H0TN02074,"HEADINGS, JAMES H.",IND,TN,Challenger,2010,0.0,0.0,0.0,0.0,0.0029357480678278924,0.0,0
H0TN02082,"LEINWEBER, JOSEPH R. JR.",IND,TN,Challenger,2010,0.0,0.0,0.0,0.0,0.014401891798361979,0.0,0
H0SC03143,"DALEN, JOHN",CON,SC,Open seat,2010,0.0,0.0,0.0,0.0,0.013270132800284997,0.0,0
H0FL12135,"WILKINSON, RANDY",REP,FL,Open seat,2010,46003.0,45953.0,38.0,7700.0,0.10714386162283786,0.0,0
H0TN03221,"DEVOL, MARK",REP,TN,Open seat,2010,37983.3,38234.44,-251.01,0.0,0.035623488176926496,0.0,0
H0TN03254,"FLEISCHMANN, CHARLES J",REP,TN,Open seat,2010,1409581.77,1378924.26,30657.51,250000.0,0.5679024534728736,1.0,5
H0TN08303,"SMITH, RANDY LEE",REP,TN,Open seat,2010,1000.0,850.0,109.0,0.0,0.0030221929894194894,0.0,0
H0TN03296,"SMITH, ROBIN TUCKER",REP,TN,Open seat,2010,745646.4,744078.89,1567.51,33108.35,0.0030221929894194894,0.0,0
H0TN03304,"KIAH, MORRIS MO F",IND,TN,Challenger,2010,0.0,0.0,0.0,0.0,0.001332872587253789,0.0,0
H0TN03346,"WOLFE, JOHN",DEM,TN,Open seat,2010,0.0,0.0,0.0,0.0,0.2800698523967024,0.0,0
H0TN09061,"BERGMANN, CHARLOTTE",REP,TN,Challenger,2010,217428.1,217428.1,0.0,0.0,0.2511285552269341,0.0,2
H0TN09079,"STEELE, PERRY",IND,TN,Challenger,2010,0.0,0.0,0.0,0.0,0.003913807289466077,0.0,0
H0TN03387,"GOODWIN, GREGORY C.",IND,TN,Open seat,2010,0.0,0.0,0.0,0.0,0.002344868440539073,0.0,0
H0TN09095,"HARRELL, JAMES",REP,TN,Challenger,2010,3711.0,3711.0,0.0,0.0,0.0029357480678278924,0.0,0
H0TX01090,"CHARLES F III, PARKES",LIB,TX,Challenger,2010,0.0,0.0,0.0,0.0,0.10270510162333835,0.0,0
H0TX02072,"SMITH, DAVID WAYNE",LIB,TX,Challenger,2010,0.0,0.0,0.0,0.0,0.11388868064689807,0.0,0
H0TX03088,"LINGENFELDER, JOHN JR",DEM,TX,Challenger,2010,157000.58,154857.18,1808.4,101500.0,0.31344495977779524,0.0,2
H0TN03403,"KYRIAKIDIS, SAVAS T.",IND,TN,Open seat,2010,128659.58,132894.33,-4935.25,89544.74,0.10537715357654144,0.0,0
H0TN04195,"DESJARLAIS, SCOTT EUGENE",REP,TN,Challenger,2010,973111.33,957680.19,15431.14,0.0,0.5706593629762172,1.0,5
H0TX04037,"HALL, RALPH MOODY",REP,TX,Incumbent,2010,664578.95,776141.98,83452.93,10000.0,0.7318746443640424,1.0,17
H0TN04211,"HAY, TOMMY N",IND,TN,Open seat,2010,0.0,0.0,0.0,0.0,0.006646291683238785,0.0,1
H0TX04110,"PRINDLE, JIM",LIB,TX,Challenger,2010,47686.52,41906.44,5738.16,32913.0,0.02538569726120052,0.0,0
H0TN04245,"JOHNSON, RICHARD S.",IND,TN,Challenger,2010,0.0,0.0,0.0,0.0,0.00503317946550598,0.0,0
H0FL12143,"EDWARDS, RANDOLPH",DEM,FL,Open seat,2010,6036.0,6036.0,0.0,0.0,0.4114236159939999,0.0,0
H0TN05101,"COLLINGS, STEPHEN WILLIAM",LIB,TN,Challenger,2010,86.0,47.0,38.0,0.0,0.0033113709302457447,0.0,0
H0TN05119,"MILLER, JACQUELINE MARIE",IND,TN,Challenger,2010,6337.07,6337.0,0.0,0.0,0.002517549131899162,0.0,0
H0TN05150,"RIES, BOB",REP,TN,Challenger,2010,0.0,0.0,0.0,0.0,0.002344868440539073,0.0,2
H0TN05168,"SCOTT, JAROD DAVID",REP,TN,Challenger,2010,20142.0,20142.0,0.0,0.0,0.5706593629762172,1.0,0
H0TX04144,"SHEPARD, MICHAEL SHANE",IND,TX,Challenger,2010,0.0,0.0,0.0,0.0,0.022782173646972933,0.0,0
H0TX05091,"BERRY, TOM",DEM,TX,Challenger,2010,0.0,0.0,0.0,0.0,0.2751851680552894,0.0,1
H0TX06065,"COZAD, DAVID EDWIN",DEM,TX,Challenger,2010,25145.07,24895.45,249.62,12400.0,0.3119951770763486,0.0,3
H0TX06073,"SEVERNS, BYRON",LIB,TX,Challenger,2010,0.0,0.0,0.0,0.0,0.028912935155053304,0.0,0
H0TX07055,"CULBERSON, JOHN",REP,TX,Incumbent,2010,779425.22,771544.01,37181.56,0.0,0.662814768231009,1.0,9
H0TX07121,"TOWNSEND, BOB",LIB,TX,Challenger,2010,0.0,0.0,0.0,0.0,0.17975030899545294,0.0,0
H0TN05184,"HALL, DAVID",REP,TN,Challenger,2010,358308.03,355279.14,3028.89,12844.14,0.42074823374649867,0.0,0
H0TX07147,"SQUIERS, LISSA",NNE,TX,Challenger,2010,0.0,0.0,0.0,0.0,0.005777364523920217,0.0,2
H0TX08087,"WEST, BRUCE A",LIB,TX,Challenger,2010,0.0,0.0,0.0,0.0,0.024803703648451757,0.0,0
H0TN05259,"CROOK, BILL",IND,TN,Challenger,2010,0.0,0.0,0.0,0.0,0.0022170308796679557,0.0,0
H0TN05267,"MOORE, JOE D., JR.",IND,TN,Challenger,2010,0.0,0.0,0.0,0.0,0.0009015547566936188,0.0,0
H0TN05275,"SMITH , JOHN",IND,TN,Challenger,2010,0.0,0.0,0.0,0.0,0.00503317946550598,0.0,1
H0TN05283,"TAYLOR, THOMAS CLARK",IND,TN,Challenger,2010,781.0,781.0,0.0,0.0,0.0008845442895861921,0.0,0
H0TN05291,"WHITFIELD, JAMES GREGORY II",IND,TN,Challenger,2010,5020.0,7713.0,-5387.0,1306.0,0.0018881618489243715,0.0,0
H0TX09143,"MUELLER, STEVE C",REP,TX,Challenger,2010,16549.13,15712.99,835.0,0.0,0.22881428044664215,0.0,1
H0TX09150,"HOPE, MICHAEL W",LIB,TX,Challenger,2010,0.0,0.0,0.0,0.0,0.013794472756152676,0.0,0
H0TN06216,"MANN, GARY DEWITT",REP,TN,Open seat,2010,7566.0,7566.0,0.0,0.0,0.5679024534728736,1.0,0
H0TX10182,"MARTIN, RICHARD",REP,TX,Challenger,2010,0.0,0.0,0.0,0.0,0.016379162432193436,0.0,0
H0TX10190,"PERKINS, JEREMIAH 'JP'",LIB,TX,Challenger,2010,0.0,0.0,0.0,0.0,0.022772793983164636,0.0,0
H0TX11131,"QUILLIAN, JAMES",DEM,TX,Challenger,2010,20488.75,14928.75,0.0,0.0,0.1544289944637569,0.0,0
H0TX11149,"POWELL, JAMES A",LIB,TX,Challenger,2010,0.0,0.0,0.0,0.0,0.02781640272949659,0.0,0
H0TN06257,"BLACK, DIANE LYNN",REP,TN,Open seat,2010,2364211.25,2328657.7,35553.55,1073900.0,0.6725680852399991,1.0,4
H0TN06273,"CARTER, BRETT RYAN",DEM,TN,Open seat,2010,215354.54,204331.85,11022.69,0.0,0.2938236587050721,0.0,0
H0TN06299,"GORE, BRANDON ERIC",IND,TN,Open seat,2010,2000.0,515.0,1484.0,0.0,0.005772330493395574,0.0,0
H0TN06349,"PURCELL, DAVID",IND,TN,Open seat,2010,0.0,0.0,0.0,0.0,0.0067823574972263505,0.0,0
H0TN07214,"RABIDOUX, GREG ROBERT DR",DEM,TN,Challenger,2010,74930.03,62525.61,11828.0,0.0,0.2475009449729715,0.0,0
H0TN07230,"STONE, J.W. (BILL)",IND,TN,Challenger,2010,0.0,0.0,0.0,0.0,0.028781827372792976,0.0,0
H0TX11156,"HOWE, JIM",GRE,TX,Challenger,2010,0.0,0.0,0.0,0.0,0.0093279258400927,0.0,0
H0TX12204,"KELLY, MATTHEW EDWARD",REP,TX,Challenger,2010,6500.0,8341.0,0.0,0.0,0.016264871815664786,0.0,0
H0TX12212,"SOLODOW, MATTHEW",LIB,TX,Challenger,2010,0.0,0.0,0.0,0.0,0.030088217791350864,0.0,2
H0TX13079,"BURWELL, JOHN T JR",LIB,TX,Challenger,2010,0.0,0.0,0.0,0.0,0.04344716747537353,0.0,0
H0TX13095,"DYER, KEITH",IND,TX,Challenger,2010,0.0,0.0,0.0,0.0,0.08606384042201426,0.0,0
H0TN08238,"JANES, DONN",REP,TN,Open seat,2010,46252.5,46252.5,0.0,0.0,0.014575430841372718,0.0,0
H0TN08246,"FINCHER, STEVE",REP,TN,Open seat,2010,2974526.46,2865001.97,109524.49,51164.77,0.5899405633045608,1.0,3
H0TN08253,"HERRON, ROY BRASFIELD",DEM,TN,Open seat,2010,2604121.17,2569501.68,34619.49,0.0,0.3880409784653983,0.0,0
H0TX14168,"PRUETT, ROBERT C JR",DEM,TX,Challenger,2010,28007.56,28007.56,0.0,4530.56,0.24009748505841538,0.0,0
H0TX15082,"COHN, AARON I",LIB,TX,Challenger,2010,0.0,0.0,0.0,0.0,0.026748542880932556,0.0,0
H0TX16064,"BESCO, TIMOTHY ANDREW",REP,TX,Challenger,2010,5400.0,22856.15,0.0,13175.0,0.36577062620741646,0.0,0
H0TX16072,"COLLINS, BILL",LIB,TX,Challenger,2010,0.0,0.0,0.0,0.0,0.05087640767092305,0.0,0
H0TX16080,"COLLINS, TIM",NNE,TX,Challenger,2010,1636.0,1636.0,0.0,0.0,0.05087640767092305,0.0,0
H0TX18193,"CHRISTOPHER, TEX",REP,TX,Challenger,2010,16277.0,16204.0,72.0,0.0,0.023596153342242486,0.0,0
H0TX18219,"JOHNSON, JARVIS",DEM,TX,Challenger,2010,49373.36,29014.69,0.0,0.0,0.662814768231009,1.0,0
H0TX19043,"WILSON, ANDY",DEM,TX,Challenger,2010,42097.13,42097.13,0.0,420.29,0.19055720969800086,0.0,0
H0TX20066,"TROTTER, CLAYTON",REP,TX,Challenger,2010,162678.98,162678.98,0.0,0.0,0.344492054021804,0.0,0
H0TX20090,"SMITH, RHETT ROSENQUEST",IND,TX,Challenger,2010,0.0,0.0,0.0,0.0,0.11388868064689807,0.0,2
H0TX21080,"MELNICK, LAINEY",DEM,TX,Challenger,2010,34986.82,34986.82,0.0,0.0,0.27870806823226024,0.0,0
H0TX21106,"SCHOPPE, STEPHEN",REP,TX,Challenger,2010,33117.55,33117.55,0.0,27844.18,0.035846740665461216,0.0,0
H0TX17062,"WILSON, CHARLES CLARK",REP,TX,Challenger,2010,196997.1,196997.1,0.0,0.0,0.19055720969800086,0.0,0
H0TX17104,"FLORES, BILL",REP,TX,Challenger,2010,3433415.41,3389497.38,43918.03,730023.76,0.6180187903291203,1.0,5
H0TX17112,"KELLY, RICHARD B",LIB,TX,Challenger,2010,0.0,0.0,0.0,0.0,0.016264871815664786,0.0,0
H0TX22112,"ROGERS, LAKESHA D",DEM,TX,Challenger,2010,61895.56,61667.59,227.97,844.36,0.2981515010349481,0.0,1
H0TX22138,"SUSMAN, STEVEN",LIB,TX,Challenger,2010,0.0,0.0,0.0,0.0,0.026596485498720124,0.0,1
H0TX23078,"ORTIZ, MIGUEL ANTONIO",DEM,TX,Challenger,2010,168148.3,18775.19,31662.82,31662.82,0.47102721273619885,0.0,0
H0TX26071,"DURRANCE, NEIL L",DEM,TX,Challenger,2010,106036.86,106027.97,0.0,0.0,0.3069594471016621,0.0,1
H0TX26089,"TRACEY, DONALD L",NNE,TX,Challenger,2010,0.0,0.0,0.0,0.0,0.25133896165893915,0.0,0
H0TX26105,"BOLER, MARK",LIB,TX,Challenger,2010,0.0,0.0,0.0,0.0,0.022512761110895577,0.0,5
H0TX27046,"MISHOU, EDWARD CLARK JR",LIB,TX,Challenger,2010,36539.9,36860.62,0.0,0.0,0.05046418413419568,0.0,0
H0TX27061,"FARENTHOLD, RANDOLPH BLAKE",REP,TX,Challenger,2010,629930.66,562849.26,45861.4,169274.6,0.47850860312960547,0.0,4
H0TX23128,"NITSCHKE, MARTIN",LIB,TX,Challenger,2010,0.0,0.0,0.0,0.0,0.016379162432193436,0.0,0
H0TX28044,"UNDERWOOD, BRYAN KEITH",REP,TX,Challenger,2010,150962.34,150931.8,29.92,0.0,0.4195615877632358,0.0,0
H0TX28051,"KAAT, STEPHEN",LIB,TX,Challenger,2010,0.0,0.0,0.0,0.0,0.035846740665461216,0.0,0
H0TX24126,"SPARKS, DAVID",LIB,TX,Challenger,2010,0.0,0.0,0.0,0.0,0.18428195326318192,0.0,1
H0TX25073,"CAMPBELL, DONNA DR.",REP,TX,Challenger,2010,800229.15,765730.46,34498.69,19208.08,0.4483505683049137,0.0,1
H0TX25081,"SKINNER, EDWARD",REP,TX,Challenger,2010,0.0,0.0,0.0,0.0,0.36571633785521485,0.0,0
H0TX25099,"TAYLOR, MARSHALL AARON",REP,TX,Challenger,2010,100.0,100.0,0.0,0.0,0.02570041460258323,0.0,0
H0TX29075,"MORALES, ROGELIO 'ROY' JR",REP,TX,Challenger,2010,296885.36,296797.4,87.96,0.0,0.3409362490290972,0.0,0
H0TX29109,"WALTERS, BRAD",LIB,TX,Challenger,2010,0.0,0.0,0.0,0.0,0.8026743046956971,1.0,0
H0TX30040,"BRODEN, STEPHEN EDWARD",REP,TX,Challenger,2010,701888.7,662763.66,39125.04,0.0,0.21642773166751478,0.0,0
H0TX30065,"OSWALT, J B",LIB,TX,Challenger,2010,0.0,0.0,0.0,0.0,0.026215585463861445,0.0,0
H0TX32012,"RAGGIO, GRIER",DEM,TX,Challenger,2010,669551.69,657354.42,12197.07,155000.0,0.3488480243400673,0.0,0
H0TX32020,"SMITH, DAVID",REP,TX,Challenger,2010,3550.0,3432.0,117.0,2500.0,0.11388868064689807,0.0,0
H0TX32038,"MYERS, JOHN JAY",LIB,TX,Challenger,2010,7209.83,7209.83,0.0,0.0,0.025049460467095983,0.0,0
H0TX31022,"OLIVER, BILL",LIB,TX,Challenger,2010,0.0,0.0,0.0,0.0,0.17460275994487948,0.0,1
H0UT01106,"STRATTON, JARED PAUL",LIB,UT,Challenger,2010,0.0,0.0,0.0,0.0,0.022034973549846005,0.0,0
H0UT02096,"MATHESON, JAMES D",DEM,UT,Incumbent,2010,1803801.16,2465527.17,40869.72,0.0,0.5048739909548258,1.0,8
H0UT02153,"GLISSMEYER, GEORGE DAVID",IND,UT,Challenger,2010,8986.76,11149.98,-1193.22,0.0,0.00949385936699663,0.0,0
H0UT03144,"HYER, KAREN",DEM,UT,Challenger,2010,23817.55,23817.55,0.0,0.0,0.22941621028438913,0.0,0
H0UT03151,"SLIGTING, DOUGLAS",OTH,UT,Challenger,2010,3536.0,2225.0,2059.0,0.0,0.02379054382822772,0.0,0
H0UT03169,"SHANNON, JAKE",LIB,UT,Challenger,2010,0.0,0.0,0.0,0.0,0.0152443758864514,0.0,0
H0UT03177,"PUENTE, JOSEPH L.",IND,UT,Challenger,2010,0.0,0.0,0.0,0.0,0.008302879090617332,0.0,0
H0VA01151,"BALL, KRYSTAL MARIE",DEM,VA,Challenger,2010,1094183.27,1086494.07,7689.2,335787.03,0.3478391978740647,0.0,0
H0VA01185,"PARKER, G. GAIL",OTH,VA,Challenger,2010,0.0,0.0,0.0,0.0,0.01198665636367063,0.0,3
H0VA02068,"SMITH, CHUCK",REP,VA,Challenger,2010,91136.07,81967.25,9316.82,0.0,0.27183038438071994,0.0,1
H0UT02203,"PHILPOT, MORGAN",REP,UT,Challenger,2010,386466.7,386466.7,0.0,28622.0,0.4606010792266733,0.0,0
H0UT02229,"HINTON, RANDALL",OTH,UT,Challenger,2010,0.0,0.0,0.0,0.0,0.018177703129280874,0.0,0
H0UT02237,"HILL, WAYNE L.",IND,UT,Challenger,2010,0.0,0.0,0.0,0.0,0.006853367322223414,0.0,0
H0VA02084,"RIGELL, EDWARD SCOTT MR.",REP,VA,Challenger,2010,4759947.1,4601652.98,157294.12,378000.0,0.5312437984472815,1.0,3
H0VA02134,"GOLDEN, KENNETH EUGENE",IND,VA,Challenger,2010,124393.73,124311.36,-645.64,74080.0,0.04326203176397717,0.0,0
H0VA08040,"MORAN, JAMES P. JR.",DEM,VA,Incumbent,2010,1312116.58,1376173.35,424891.42,0.0,0.6102501730031246,1.0,12
H0VA08149,"MURRAY, J PATRICK",REP,VA,Challenger,2010,446468.17,442922.49,7120.68,45000.0,0.3729790089542223,0.0,1
H0VA09048,"HEATON, JEREMIAH DAVID",IND,VA,Challenger,2010,23306.0,23304.0,0.0,0.0,0.022908563694046022,0.0,0
H0VA09055,"GRIFFITH, H MORGAN",REP,VA,Challenger,2010,1075273.06,1029522.48,45750.58,0.0,0.5121310528202357,1.0,5
H0VA03108,"QUIGLEY, JAMES JOSEPH",LIB,VA,Challenger,2010,4795.0,4683.0,443.0,0.0,0.014539353264185479,0.0,0
H0VA03116,"KELLY, JOHN D.",IND,VA,Challenger,2010,0.0,0.0,0.0,0.0,0.012440512507626601,0.0,0
H0VA04056,"LEGROW, WYNNE VINSON ELWOOD",DEM,VA,Challenger,2010,175686.62,179343.12,-1505.33,74846.23,0.37450665107440434,0.0,0
H0VA05095,"HURT, ROBERT",REP,VA,Challenger,2010,2600708.42,2542275.63,58432.79,54500.0,0.5081194565212772,1.0,3
H0VA05129,"CLARK, JEFFREY AARON",IND,VA,Challenger,2010,0.0,0.0,0.0,0.0,0.021215559777134626,0.0,0
H0VA06028,"BAIN, STUART MATTHEW",LIB,VA,Challenger,2010,12509.0,12509.0,0.0,0.0,0.09158620194551133,0.0,0
H0VA10137,"BARNETT, JEFFERY ROBERT",DEM,VA,Challenger,2010,606228.99,581364.09,24779.9,200000.0,0.34812712173229254,0.0,0
H0VA10145,"REDPATH, WILLIAM",LIB,VA,Challenger,2010,10537.0,10535.0,0.0,0.0,0.022089990218454515,0.0,1
H0VA11085,"DOTSON, DAVID L",LIB,VA,Challenger,2010,1800.0,1194.0,602.0,0.0,0.006089420183211354,0.0,0
H0VA11093,"GILLIS, DAVID WILLIAM JR",OTH,VA,Challenger,2010,0.0,0.0,0.0,0.0,0.004225581733501946,0.0,0
